tas,"	Year", Month, Country, ISO3, ISO2
30.0419,1965,7,LBY,,
28.8374,1965,8,LBY,,
27.938,1965,9,LBY,,
23.6887,1965,10,LBY,,
17.1955,1965,11,LBY,,
12.7647,1965,12,LBY,,
13.0778,1966,1,LBY,,
15.3139,1966,2,LBY,,
16.4636,1966,3,LBY,,
21.7271,1966,4,LBY,,
25.6295,1966,5,LBY,,
28.6855,1966,6,LBY,,
29.7957,1966,7,LBY,,
29.5716,1966,8,LBY,,
27.1232,1966,9,LBY,,
24.9835,1966,10,LBY,,
19.346,1966,11,LBY,,
11.9891,1966,12,LBY,,
10.9656,1967,1,LBY,,
14.5695,1967,2,LBY,,
15.7796,1967,3,LBY,,
23.3496,1967,4,LBY,,
25.8939,1967,5,LBY,,
28.9923,1967,6,LBY,,
28.4321,1967,7,LBY,,
28.7874,1967,8,LBY,,
27.5614,1967,9,LBY,,
22.3565,1967,10,LBY,,
17.3395,1967,11,LBY,,
13.6032,1967,12,LBY,,
10.8331,1968,1,LBY,,
15.5347,1968,2,LBY,,
17.4536,1968,3,LBY,,
22.802,1968,4,LBY,,
27.4765,1968,5,LBY,,
29.666,1968,6,LBY,,
29.387,1968,7,LBY,,
30.0039,1968,8,LBY,,
27.2352,1968,9,LBY,,
20.8546,1968,10,LBY,,
17.6461,1968,11,LBY,,
14.0465,1968,12,LBY,,
11.8459,1969,1,LBY,,
17.3848,1969,2,LBY,,
20.7443,1969,3,LBY,,
21.6687,1969,4,LBY,,
26.528,1969,5,LBY,,
30.3388,1969,6,LBY,,
27.8557,1969,7,LBY,,
29.2863,1969,8,LBY,,
29.3869,1969,9,LBY,,
23.9996,1969,10,LBY,,
18.7964,1969,11,LBY,,
12.9229,1969,12,LBY,,
14.5285,1970,1,LBY,,
15.0589,1970,2,LBY,,
17.8214,1970,3,LBY,,
21.3462,1970,4,LBY,,
26.3409,1970,5,LBY,,
28.8016,1970,6,LBY,,
28.8707,1970,7,LBY,,
28.934,1970,8,LBY,,
26.5803,1970,9,LBY,,
21.6722,1970,10,LBY,,
16.9411,1970,11,LBY,,
13.6244,1970,12,LBY,,
12.9523,1971,1,LBY,,
13.7811,1971,2,LBY,,
19.1728,1971,3,LBY,,
21.9969,1971,4,LBY,,
27.8483,1971,5,LBY,,
28.6274,1971,6,LBY,,
28.4467,1971,7,LBY,,
28.379,1971,8,LBY,,
26.6028,1971,9,LBY,,
21.1091,1971,10,LBY,,
17.0231,1971,11,LBY,,
13.3955,1971,12,LBY,,
12.6552,1972,1,LBY,,
15.1701,1972,2,LBY,,
17.9538,1972,3,LBY,,
21.7177,1972,4,LBY,,
26.0787,1972,5,LBY,,
29.8048,1972,6,LBY,,
29.8454,1972,7,LBY,,
29.0696,1972,8,LBY,,
29.3964,1972,9,LBY,,
23.3439,1972,10,LBY,,
16.9428,1972,11,LBY,,
13.4393,1972,12,LBY,,
12.3604,1973,1,LBY,,
14.3978,1973,2,LBY,,
16.3632,1973,3,LBY,,
21.004,1973,4,LBY,,
26.4769,1973,5,LBY,,
29.189,1973,6,LBY,,
30.1034,1973,7,LBY,,
28.0063,1973,8,LBY,,
26.6858,1973,9,LBY,,
23.2562,1973,10,LBY,,
16.0162,1973,11,LBY,,
14.0577,1973,12,LBY,,
11.9469,1974,1,LBY,,
14.2372,1974,2,LBY,,
18.8191,1974,3,LBY,,
22.8686,1974,4,LBY,,
25.7836,1974,5,LBY,,
29.3794,1974,6,LBY,,
28.5145,1974,7,LBY,,
28.1992,1974,8,LBY,,
27.2864,1974,9,LBY,,
24.4455,1974,10,LBY,,
16.4204,1974,11,LBY,,
12.2544,1974,12,LBY,,
10.751,1975,1,LBY,,
14.1164,1975,2,LBY,,
17.6115,1975,3,LBY,,
22.8779,1975,4,LBY,,
26.8874,1975,5,LBY,,
28.3586,1975,6,LBY,,
28.3111,1975,7,LBY,,
28.3702,1975,8,LBY,,
27.1738,1975,9,LBY,,
22.6485,1975,10,LBY,,
17.8669,1975,11,LBY,,
14.3159,1975,12,LBY,,
11.4693,1976,1,LBY,,
13.4926,1976,2,LBY,,
16.0749,1976,3,LBY,,
20.9685,1976,4,LBY,,
26.4776,1976,5,LBY,,
28.4395,1976,6,LBY,,
30.0121,1976,7,LBY,,
28.7499,1976,8,LBY,,
27.649,1976,9,LBY,,
24.1768,1976,10,LBY,,
17.3718,1976,11,LBY,,
14.1015,1976,12,LBY,,
13.2439,1977,1,LBY,,
15.7015,1977,2,LBY,,
16.6697,1977,3,LBY,,
20.5644,1977,4,LBY,,
27.3936,1977,5,LBY,,
29.6483,1977,6,LBY,,
30.712,1977,7,LBY,,
29.8067,1977,8,LBY,,
26.739,1977,9,LBY,,
21.4762,1977,10,LBY,,
17.7496,1977,11,LBY,,
12.4605,1977,12,LBY,,
12.4844,1978,1,LBY,,
16.1444,1978,2,LBY,,
17.8638,1978,3,LBY,,
23.0198,1978,4,LBY,,
27.8824,1978,5,LBY,,
28.7889,1978,6,LBY,,
28.3176,1978,7,LBY,,
28.5331,1978,8,LBY,,
26.4962,1978,9,LBY,,
23.2037,1978,10,LBY,,
16.118,1978,11,LBY,,
14.4639,1978,12,LBY,,
13.9342,1979,1,LBY,,
15.8559,1979,2,LBY,,
19.9228,1979,3,LBY,,
21.5971,1979,4,LBY,,
26.0134,1979,5,LBY,,
29.5541,1979,6,LBY,,
29.4892,1979,7,LBY,,
29.7742,1979,8,LBY,,
27.5651,1979,9,LBY,,
24.4599,1979,10,LBY,,
17.3255,1979,11,LBY,,
12.553,1979,12,LBY,,
12.8234,1980,1,LBY,,
13.9912,1980,2,LBY,,
18.1211,1980,3,LBY,,
21.916,1980,4,LBY,,
27.3262,1980,5,LBY,,
29.3596,1980,6,LBY,,
29.4125,1980,7,LBY,,
28.9733,1980,8,LBY,,
26.4386,1980,9,LBY,,
23.7039,1980,10,LBY,,
19.1791,1980,11,LBY,,
12.1115,1980,12,LBY,,
9.61808,1981,1,LBY,,
13.6638,1981,2,LBY,,
19.1718,1981,3,LBY,,
23.964,1981,4,LBY,,
26.3259,1981,5,LBY,,
29.8883,1981,6,LBY,,
29.9529,1981,7,LBY,,
29.5803,1981,8,LBY,,
27.4107,1981,9,LBY,,
24.291,1981,10,LBY,,
15.6984,1981,11,LBY,,
14.4563,1981,12,LBY,,
13.5169,1982,1,LBY,,
13.7035,1982,2,LBY,,
16.874,1982,3,LBY,,
22.991,1982,4,LBY,,
25.4675,1982,5,LBY,,
29.6345,1982,6,LBY,,
30.1251,1982,7,LBY,,
29.7933,1982,8,LBY,,
28.0825,1982,9,LBY,,
25.6766,1982,10,LBY,,
16.8955,1982,11,LBY,,
13.0174,1982,12,LBY,,
10.5332,1983,1,LBY,,
14.3467,1983,2,LBY,,
16.2024,1983,3,LBY,,
21.8156,1983,4,LBY,,
27.2249,1983,5,LBY,,
28.6553,1983,6,LBY,,
30.1116,1983,7,LBY,,
29.9274,1983,8,LBY,,
27.009,1983,9,LBY,,
21.8485,1983,10,LBY,,
18.8656,1983,11,LBY,,
13.5568,1983,12,LBY,,
11.914,1984,1,LBY,,
14.1763,1984,2,LBY,,
18.4218,1984,3,LBY,,
21.9377,1984,4,LBY,,
29.4662,1984,5,LBY,,
27.7976,1984,6,LBY,,
28.2626,1984,7,LBY,,
29.293,1984,8,LBY,,
27.6347,1984,9,LBY,,
23.4605,1984,10,LBY,,
17.8861,1984,11,LBY,,
13.7815,1984,12,LBY,,
14.0661,1985,1,LBY,,
14.9631,1985,2,LBY,,
18.7531,1985,3,LBY,,
21.4329,1985,4,LBY,,
27.6529,1985,5,LBY,,
29.8281,1985,6,LBY,,
28.7899,1985,7,LBY,,
28.7848,1985,8,LBY,,
26.4612,1985,9,LBY,,
21.5004,1985,10,LBY,,
18.4075,1985,11,LBY,,
13.8122,1985,12,LBY,,
12.0554,1986,1,LBY,,
16.241,1986,2,LBY,,
18.4964,1986,3,LBY,,
23.2847,1986,4,LBY,,
24.4681,1986,5,LBY,,
29.3517,1986,6,LBY,,
30.308,1986,7,LBY,,
29.7203,1986,8,LBY,,
27.7247,1986,9,LBY,,
22.4806,1986,10,LBY,,
16.7941,1986,11,LBY,,
11.6504,1986,12,LBY,,
12.1776,1987,1,LBY,,
15.2815,1987,2,LBY,,
17.2567,1987,3,LBY,,
19.5867,1987,4,LBY,,
26.7799,1987,5,LBY,,
29.221,1987,6,LBY,,
31.5225,1987,7,LBY,,
30.4664,1987,8,LBY,,
27.7306,1987,9,LBY,,
23.4522,1987,10,LBY,,
17.93,1987,11,LBY,,
14.8084,1987,12,LBY,,
13.4426,1988,1,LBY,,
15.3054,1988,2,LBY,,
17.8405,1988,3,LBY,,
23.4114,1988,4,LBY,,
28.679,1988,5,LBY,,
31.3553,1988,6,LBY,,
30.7244,1988,7,LBY,,
29.6311,1988,8,LBY,,
27.7153,1988,9,LBY,,
22.068,1988,10,LBY,,
17.8975,1988,11,LBY,,
12.1922,1988,12,LBY,,
10.2073,1989,1,LBY,,
12.7972,1989,2,LBY,,
17.0751,1989,3,LBY,,
23.5668,1989,4,LBY,,
26.8305,1989,5,LBY,,
30.072,1989,6,LBY,,
29.8974,1989,7,LBY,,
29.7986,1989,8,LBY,,
28.9274,1989,9,LBY,,
22.573,1989,10,LBY,,
17.8498,1989,11,LBY,,
14.2968,1989,12,LBY,,
13.3822,1990,1,LBY,,
14.0684,1990,2,LBY,,
17.2528,1990,3,LBY,,
23.7674,1990,4,LBY,,
26.3105,1990,5,LBY,,
29.9051,1990,6,LBY,,
29.3594,1990,7,LBY,,
29.1378,1990,8,LBY,,
27.8486,1990,9,LBY,,
24.3501,1990,10,LBY,,
20.127,1990,11,LBY,,
14.9044,1990,12,LBY,,
12.2674,1991,1,LBY,,
15.1172,1991,2,LBY,,
19.3801,1991,3,LBY,,
22.7338,1991,4,LBY,,
26.1904,1991,5,LBY,,
29.7808,1991,6,LBY,,
28.9976,1991,7,LBY,,
29.2295,1991,8,LBY,,
27.5746,1991,9,LBY,,
24.9558,1991,10,LBY,,
17.5561,1991,11,LBY,,
13.2539,1991,12,LBY,,
11.625,1992,1,LBY,,
13.0449,1992,2,LBY,,
17.4515,1992,3,LBY,,
20.1566,1992,4,LBY,,
25.3692,1992,5,LBY,,
30.1439,1992,6,LBY,,
29.5335,1992,7,LBY,,
28.9191,1992,8,LBY,,
26.542,1992,9,LBY,,
25.0507,1992,10,LBY,,
17.7837,1992,11,LBY,,
13.0345,1992,12,LBY,,
11.158,1993,1,LBY,,
13.1498,1993,2,LBY,,
17.3139,1993,3,LBY,,
22.4595,1993,4,LBY,,
26.2301,1993,5,LBY,,
29.9382,1993,6,LBY,,
29.403,1993,7,LBY,,
29.4179,1993,8,LBY,,
28.6349,1993,9,LBY,,
25.21,1993,10,LBY,,
20.6277,1993,11,LBY,,
13.9981,1993,12,LBY,,
13.4126,1994,1,LBY,,
14.3243,1994,2,LBY,,
18.5379,1994,3,LBY,,
21.9734,1994,4,LBY,,
27.4345,1994,5,LBY,,
28.3949,1994,6,LBY,,
29.3476,1994,7,LBY,,
29.9965,1994,8,LBY,,
28.2695,1994,9,LBY,,
24.7048,1994,10,LBY,,
17.7663,1994,11,LBY,,
12.5319,1994,12,LBY,,
11.2699,1995,1,LBY,,
15.2263,1995,2,LBY,,
18.3788,1995,3,LBY,,
21.0846,1995,4,LBY,,
25.8912,1995,5,LBY,,
31.5215,1995,6,LBY,,
30.4084,1995,7,LBY,,
31.507,1995,8,LBY,,
30.2297,1995,9,LBY,,
23.1898,1995,10,LBY,,
16.7476,1995,11,LBY,,
15.0361,1995,12,LBY,,
14.4964,1996,1,LBY,,
15.3297,1996,2,LBY,,
18.5094,1996,3,LBY,,
20.9748,1996,4,LBY,,
28.4046,1996,5,LBY,,
28.1054,1996,6,LBY,,
29.3802,1996,7,LBY,,
30.4871,1996,8,LBY,,
30.3165,1996,9,LBY,,
22.5541,1996,10,LBY,,
17.6923,1996,11,LBY,,
14.6819,1996,12,LBY,,
14.0185,1997,1,LBY,,
13.4337,1997,2,LBY,,
16.1347,1997,3,LBY,,
20.9432,1997,4,LBY,,
27.3677,1997,5,LBY,,
31.5509,1997,6,LBY,,
31.345,1997,7,LBY,,
30.4026,1997,8,LBY,,
28.4252,1997,9,LBY,,
24.1711,1997,10,LBY,,
19.136,1997,11,LBY,,
13.844,1997,12,LBY,,
13.2146,1998,1,LBY,,
15.4937,1998,2,LBY,,
16.1633,1998,3,LBY,,
25.0141,1998,4,LBY,,
28.5893,1998,5,LBY,,
29.2879,1998,6,LBY,,
30.8057,1998,7,LBY,,
31.1451,1998,8,LBY,,
29.9997,1998,9,LBY,,
24.7975,1998,10,LBY,,
17.5895,1998,11,LBY,,
13.4877,1998,12,LBY,,
13.5876,1999,1,LBY,,
14.8387,1999,2,LBY,,
19.0666,1999,3,LBY,,
22.8416,1999,4,LBY,,
27.9325,1999,5,LBY,,
30.4818,1999,6,LBY,,
30.6639,1999,7,LBY,,
31.5695,1999,8,LBY,,
29.7835,1999,9,LBY,,
25.0272,1999,10,LBY,,
19.4198,1999,11,LBY,,
14.0286,1999,12,LBY,,
12.0179,2000,1,LBY,,
13.35,2000,2,LBY,,
17.6209,2000,3,LBY,,
23.7954,2000,4,LBY,,
27.7273,2000,5,LBY,,
27.9747,2000,6,LBY,,
30.136,2000,7,LBY,,
29.6174,2000,8,LBY,,
28.5402,2000,9,LBY,,
23.7942,2000,10,LBY,,
18.9582,2000,11,LBY,,
14.535,2000,12,LBY,,
13.3698,2001,1,LBY,,
14.1274,2001,2,LBY,,
20.5619,2001,3,LBY,,
22.859,2001,4,LBY,,
27.6148,2001,5,LBY,,
28.898,2001,6,LBY,,
30.4912,2001,7,LBY,,
30.6643,2001,8,LBY,,
30.6865,2001,9,LBY,,
24.0983,2001,10,LBY,,
19.4572,2001,11,LBY,,
14.414,2001,12,LBY,,
11.4962,2002,1,LBY,,
15.0816,2002,2,LBY,,
19.6291,2002,3,LBY,,
22.8816,2002,4,LBY,,
27.645,2002,5,LBY,,
28.4879,2002,6,LBY,,
32.6837,2002,7,LBY,,
31.8524,2002,8,LBY,,
29.9085,2002,9,LBY,,
23.1348,2002,10,LBY,,
18.5032,2002,11,LBY,,
14.6033,2002,12,LBY,,
14.1543,2003,1,LBY,,
13.9577,2003,2,LBY,,
16.1631,2003,3,LBY,,
22.5224,2003,4,LBY,,
27.0617,2003,5,LBY,,
29.9137,2003,6,LBY,,
31.4605,2003,7,LBY,,
30.7702,2003,8,LBY,,
29.1647,2003,9,LBY,,
26.1519,2003,10,LBY,,
19.4829,2003,11,LBY,,
13.7956,2003,12,LBY,,
13.076,2004,1,LBY,,
15.7654,2004,2,LBY,,
19.0923,2004,3,LBY,,
22.9873,2004,4,LBY,,
28.088,2004,5,LBY,,
29.5359,2004,6,LBY,,
30.3955,2004,7,LBY,,
30.6286,2004,8,LBY,,
27.3873,2004,9,LBY,,
24.6252,2004,10,LBY,,
18.8529,2004,11,LBY,,
14.7659,2004,12,LBY,,
12.0865,2005,1,LBY,,
15.1386,2005,2,LBY,,
19.4799,2005,3,LBY,,
21.5679,2005,4,LBY,,
26.8426,2005,5,LBY,,
29.2558,2005,6,LBY,,
31.0606,2005,7,LBY,,
30.9126,2005,8,LBY,,
29.1762,2005,9,LBY,,
24.7452,2005,10,LBY,,
18.618,2005,11,LBY,,
14.9361,2005,12,LBY,,
12.9227,2006,1,LBY,,
15.9672,2006,2,LBY,,
18.8943,2006,3,LBY,,
22.8273,2006,4,LBY,,
27.2029,2006,5,LBY,,
29.4244,2006,6,LBY,,
30.0597,2006,7,LBY,,
31.8364,2006,8,LBY,,
29.1229,2006,9,LBY,,
23.9328,2006,10,LBY,,
16.5995,2006,11,LBY,,
13.4846,2006,12,LBY,,
13.0872,2007,1,LBY,,
15.6209,2007,2,LBY,,
18.4286,2007,3,LBY,,
23.5856,2007,4,LBY,,
27.2616,2007,5,LBY,,
30.4226,2007,6,LBY,,
30.4923,2007,7,LBY,,
30.7378,2007,8,LBY,,
27.8479,2007,9,LBY,,
24.5277,2007,10,LBY,,
19.0011,2007,11,LBY,,
13.4254,2007,12,LBY,,
11.9325,2008,1,LBY,,
13.0121,2008,2,LBY,,
19.5328,2008,3,LBY,,
22.8024,2008,4,LBY,,
28.5137,2008,5,LBY,,
30.7653,2008,6,LBY,,
31.1016,2008,7,LBY,,
30.1981,2008,8,LBY,,
29.1701,2008,9,LBY,,
24.2933,2008,10,LBY,,
19.5425,2008,11,LBY,,
15.0388,2008,12,LBY,,
14.9426,2009,1,LBY,,
15.6867,2009,2,LBY,,
18.2703,2009,3,LBY,,
23.3082,2009,4,LBY,,
25.9127,2009,5,LBY,,
30.1189,2009,6,LBY,,
30.9692,2009,7,LBY,,
30.1121,2009,8,LBY,,
29.7031,2009,9,LBY,,
24.4338,2009,10,LBY,,
17.7445,2009,11,LBY,,
15.3355,2009,12,LBY,,
15.244,2010,1,LBY,,
17.8835,2010,2,LBY,,
20.6741,2010,3,LBY,,
24.3114,2010,4,LBY,,
27.6558,2010,5,LBY,,
30.852,2010,6,LBY,,
30.8659,2010,7,LBY,,
30.6416,2010,8,LBY,,
29.3798,2010,9,LBY,,
25.3944,2010,10,LBY,,
20.7465,2010,11,LBY,,
15.4292,2010,12,LBY,,
13.813,2011,1,LBY,,
16.2891,2011,2,LBY,,
17.9716,2011,3,LBY,,
22.701,2011,4,LBY,,
26.6172,2011,5,LBY,,
29.7959,2011,6,LBY,,
30.6343,2011,7,LBY,,
30.0455,2011,8,LBY,,
28.2741,2011,9,LBY,,
23.5113,2011,10,LBY,,
17.2452,2011,11,LBY,,
13.2373,2011,12,LBY,,
12.0096,2012,1,LBY,,
13.7693,2012,2,LBY,,
17.3131,2012,3,LBY,,
24.2834,2012,4,LBY,,
27.6095,2012,5,LBY,,
30.5167,2012,6,LBY,,
30.7298,2012,7,LBY,,
30.3191,2012,8,LBY,,
28.1527,2012,9,LBY,,
25.6012,2012,10,LBY,,
20.14,2012,11,LBY,,
14.1079,2012,12,LBY,,
13.1403,2013,1,LBY,,
15.0039,2013,2,LBY,,
21.0588,2013,3,LBY,,
22.7513,2013,4,LBY,,
29.3351,2013,5,LBY,,
29.2967,2013,6,LBY,,
30.0439,2013,7,LBY,,
29.7825,2013,8,LBY,,
29.1637,2013,9,LBY,,
22.8894,2013,10,LBY,,
18.9455,2013,11,LBY,,
13.6651,2013,12,LBY,,
13.6617,2014,1,LBY,,
15.7073,2014,2,LBY,,
18.5276,2014,3,LBY,,
23.6506,2014,4,LBY,,
27.3631,2014,5,LBY,,
30.7729,2014,6,LBY,,
30.5477,2014,7,LBY,,
29.7994,2014,8,LBY,,
28.9546,2014,9,LBY,,
23.8898,2014,10,LBY,,
19.2871,2014,11,LBY,,
14.0315,2014,12,LBY,,
12.5225,2015,1,LBY,,
14.6186,2015,2,LBY,,
18.8863,2015,3,LBY,,
20.9774,2015,4,LBY,,
27.1995,2015,5,LBY,,
30.1366,2015,6,LBY,,
30.9525,2015,7,LBY,,
30.4516,2015,8,LBY,,
28.4813,2015,9,LBY,,
25.5287,2015,10,LBY,,
18.5553,2015,11,LBY,,
12.5667,2015,12,LBY,,
-0.8602,1901,1,LUX,,
-3.0609,1901,2,LUX,,
2.80189,1901,3,LUX,,
8.83918,1901,4,LUX,,
10.8375,1901,5,LUX,,
16.1174,1901,6,LUX,,
19.3088,1901,7,LUX,,
17.3822,1901,8,LUX,,
14.0807,1901,9,LUX,,
9.76214,1901,10,LUX,,
3.30617,1901,11,LUX,,
1.23038,1901,12,LUX,,
2.46421,1902,1,LUX,,
-0.387,1902,2,LUX,,
5.37287,1902,3,LUX,,
9.00697,1902,4,LUX,,
8.6915,1902,5,LUX,,
14.9172,1902,6,LUX,,
16.7958,1902,7,LUX,,
15.6042,1902,8,LUX,,
13.2956,1902,9,LUX,,
8.16856,1902,10,LUX,,
3.18768,1902,11,LUX,,
-0.1638,1902,12,LUX,,
1.29678,1903,1,LUX,,
3.63109,1903,2,LUX,,
6.33983,1903,3,LUX,,
4.59564,1903,4,LUX,,
12.5152,1903,5,LUX,,
14.5273,1903,6,LUX,,
16.2524,1903,7,LUX,,
15.5537,1903,8,LUX,,
14.2395,1903,9,LUX,,
10.5889,1903,10,LUX,,
4.90354,1903,11,LUX,,
-0.5947,1903,12,LUX,,
-1.235,1904,1,LUX,,
1.85247,1904,2,LUX,,
3.36972,1904,3,LUX,,
8.97955,1904,4,LUX,,
12.5232,1904,5,LUX,,
15.307,1904,6,LUX,,
19.4535,1904,7,LUX,,
16.861,1904,8,LUX,,
12.4058,1904,9,LUX,,
9.66921,1904,10,LUX,,
3.72019,1904,11,LUX,,
3.02973,1904,12,LUX,,
-1.256,1905,1,LUX,,
1.99244,1905,2,LUX,,
5.71038,1905,3,LUX,,
6.89908,1905,4,LUX,,
11.5921,1905,5,LUX,,
16.8363,1905,6,LUX,,
18.8555,1905,7,LUX,,
16.5914,1905,8,LUX,,
13.125,1905,9,LUX,,
5.48018,1905,10,LUX,,
3.79672,1905,11,LUX,,
1.30369,1905,12,LUX,,
0.85451,1906,1,LUX,,
-0.335,1906,2,LUX,,
4.00468,1906,3,LUX,,
7.58782,1906,4,LUX,,
12.3778,1906,5,LUX,,
14.3399,1906,6,LUX,,
15.8228,1906,7,LUX,,
16.6947,1906,8,LUX,,
14.3831,1906,9,LUX,,
11.4462,1906,10,LUX,,
5.71585,1906,11,LUX,,
1.28878,1906,12,LUX,,
0.3573,1907,1,LUX,,
-0.796,1907,2,LUX,,
4.66327,1907,3,LUX,,
7.61949,1907,4,LUX,,
12.5968,1907,5,LUX,,
14.4957,1907,6,LUX,,
15.3938,1907,7,LUX,,
16.5871,1907,8,LUX,,
14.2531,1907,9,LUX,,
10.9264,1907,10,LUX,,
5.52289,1907,11,LUX,,
2.87611,1907,12,LUX,,
-2.0948,1908,1,LUX,,
2.45826,1908,2,LUX,,
3.22381,1908,3,LUX,,
6.17348,1908,4,LUX,,
13.888,1908,5,LUX,,
17.2721,1908,6,LUX,,
17.1086,1908,7,LUX,,
14.9462,1908,8,LUX,,
13.2569,1908,9,LUX,,
9.51633,1908,10,LUX,,
3.49722,1908,11,LUX,,
0.59725,1908,12,LUX,,
-0.4941,1909,1,LUX,,
-0.1545,1909,2,LUX,,
3.26471,1909,3,LUX,,
9.46182,1909,4,LUX,,
12.0995,1909,5,LUX,,
13.8154,1909,6,LUX,,
14.8926,1909,7,LUX,,
17.0247,1909,8,LUX,,
13.2581,1909,9,LUX,,
11.229,1909,10,LUX,,
2.79216,1909,11,LUX,,
2.87854,1909,12,LUX,,
2.15408,1910,1,LUX,,
3.46223,1910,2,LUX,,
5.40921,1910,3,LUX,,
7.90058,1910,4,LUX,,
12.3433,1910,5,LUX,,
16.3274,1910,6,LUX,,
15.8442,1910,7,LUX,,
16.1106,1910,8,LUX,,
13.2697,1910,9,LUX,,
11.1199,1910,10,LUX,,
3.48179,1910,11,LUX,,
4.3375,1910,12,LUX,,
-0.5303,1911,1,LUX,,
2.77067,1911,2,LUX,,
5.37456,1911,3,LUX,,
7.76955,1911,4,LUX,,
13.7918,1911,5,LUX,,
15.101,1911,6,LUX,,
20.0306,1911,7,LUX,,
21.0036,1911,8,LUX,,
15.7449,1911,9,LUX,,
12.7885,1911,10,LUX,,
5.55068,1911,11,LUX,,
5.09758,1911,12,LUX,,
1.7155,1912,1,LUX,,
4.88811,1912,2,LUX,,
7.21528,1912,3,LUX,,
8.04653,1912,4,LUX,,
13.0803,1912,5,LUX,,
15.3867,1912,6,LUX,,
18.1766,1912,7,LUX,,
14.2322,1912,8,LUX,,
10.1318,1912,9,LUX,,
8.30979,1912,10,LUX,,
3.72428,1912,11,LUX,,
5.46902,1912,12,LUX,,
2.48353,1913,1,LUX,,
3.32951,1913,2,LUX,,
7.51909,1913,3,LUX,,
8.9196,1913,4,LUX,,
13.6155,1913,5,LUX,,
15.4478,1913,6,LUX,,
14.638,1913,7,LUX,,
16.0482,1913,8,LUX,,
13.8898,1913,9,LUX,,
11.3546,1913,10,LUX,,
8.06095,1913,11,LUX,,
2.29463,1913,12,LUX,,
-2.2105,1914,1,LUX,,
5.31391,1914,2,LUX,,
6.02332,1914,3,LUX,,
11.0985,1914,4,LUX,,
11.4746,1914,5,LUX,,
14.9264,1914,6,LUX,,
17.3132,1914,7,LUX,,
18.0136,1914,8,LUX,,
13.5077,1914,9,LUX,,
9.39295,1914,10,LUX,,
4.8416,1914,11,LUX,,
4.66807,1914,12,LUX,,
1.74181,1915,1,LUX,,
2.95297,1915,2,LUX,,
3.88157,1915,3,LUX,,
7.87679,1915,4,LUX,,
14.5153,1915,5,LUX,,
18.187,1915,6,LUX,,
16.7967,1915,7,LUX,,
16.046,1915,8,LUX,,
13.533,1915,9,LUX,,
8.1707,1915,10,LUX,,
2.42868,1915,11,LUX,,
5.66272,1915,12,LUX,,
5.86911,1916,1,LUX,,
3.28228,1916,2,LUX,,
5.4783,1916,3,LUX,,
9.2273,1916,4,LUX,,
13.9542,1916,5,LUX,,
13.3047,1916,6,LUX,,
16.6344,1916,7,LUX,,
17.1248,1916,8,LUX,,
13.3456,1916,9,LUX,,
10.5391,1916,10,LUX,,
5.7784,1916,11,LUX,,
3.08652,1916,12,LUX,,
-0.8788,1917,1,LUX,,
-2.2734,1917,2,LUX,,
2.29025,1917,3,LUX,,
5.55726,1917,4,LUX,,
16.505,1917,5,LUX,,
18.4925,1917,6,LUX,,
17.7366,1917,7,LUX,,
16.5689,1917,8,LUX,,
15.3756,1917,9,LUX,,
7.97044,1917,10,LUX,,
6.4995,1917,11,LUX,,
-0.6799,1917,12,LUX,,
2.40867,1918,1,LUX,,
3.98241,1918,2,LUX,,
5.4929,1918,3,LUX,,
9.17103,1918,4,LUX,,
15.1165,1918,5,LUX,,
14.1279,1918,6,LUX,,
17.3289,1918,7,LUX,,
17.0633,1918,8,LUX,,
13.9028,1918,9,LUX,,
8.91992,1918,10,LUX,,
4.6709,1918,11,LUX,,
6.11254,1918,12,LUX,,
2.63589,1919,1,LUX,,
1.14341,1919,2,LUX,,
4.58348,1919,3,LUX,,
6.74097,1919,4,LUX,,
13.6079,1919,5,LUX,,
16.1622,1919,6,LUX,,
14.6396,1919,7,LUX,,
17.3267,1919,8,LUX,,
15.1965,1919,9,LUX,,
6.91457,1919,10,LUX,,
2.85062,1919,11,LUX,,
3.86896,1919,12,LUX,,
4.17577,1920,1,LUX,,
4.95234,1920,2,LUX,,
7.4778,1920,3,LUX,,
9.83799,1920,4,LUX,,
14.7812,1920,5,LUX,,
16.304,1920,6,LUX,,
17.1289,1920,7,LUX,,
15.5323,1920,8,LUX,,
14.0697,1920,9,LUX,,
9.43633,1920,10,LUX,,
2.9118,1920,11,LUX,,
2.59545,1920,12,LUX,,
6.01471,1921,1,LUX,,
3.116,1921,2,LUX,,
6.79425,1921,3,LUX,,
9.37297,1921,4,LUX,,
14.4841,1921,5,LUX,,
16.2804,1921,6,LUX,,
20.6081,1921,7,LUX,,
17.73,1921,8,LUX,,
15.1844,1921,9,LUX,,
13.2654,1921,10,LUX,,
0.80132,1921,11,LUX,,
2.36849,1921,12,LUX,,
0.68009,1922,1,LUX,,
2.27696,1922,2,LUX,,
5.36855,1922,3,LUX,,
7.04661,1922,4,LUX,,
15.138,1922,5,LUX,,
16.887,1922,6,LUX,,
16.18,1922,7,LUX,,
15.832,1922,8,LUX,,
12.5616,1922,9,LUX,,
6.67093,1922,10,LUX,,
3.97267,1922,11,LUX,,
4.11792,1922,12,LUX,,
3.18372,1923,1,LUX,,
4.7873,1923,2,LUX,,
7.04995,1923,3,LUX,,
8.94594,1923,4,LUX,,
11.8944,1923,5,LUX,,
12.5359,1923,6,LUX,,
19.8369,1923,7,LUX,,
